long_East,lat_North,topography, MOLArange,  planet_rad, c,A,  Ephermis Time,            UTC,          Orbit
322.26141,-14.21900,      61.53, 376187.64,  3394384.60,1,0, -25605565.63565,1999-03-11T03:19:30.179, 10026
322.26073,-14.22410,      69.05, 376177.92,  3394391.49,1,0, -25605565.53565,1999-03-11T03:19:30.279, 10026
322.26004,-14.22920,      68.06, 376176.72,  3394389.88,1,0, -25605565.43564,1999-03-11T03:19:30.379, 10026
322.25935,-14.23430,      61.68, 376180.91,  3394382.87,1,0, -25605565.33564,1999-03-11T03:19:30.479, 10026
322.25866,-14.23950,      62.10, 376178.31,  3394382.66,1,0, -25605565.23564,1999-03-11T03:19:30.579, 10026
322.25797,-14.24460,      62.58, 376175.62,  3394382.52,1,0, -25605565.13563,1999-03-11T03:19:30.679, 10026
322.25728,-14.24970,      64.84, 376171.19,  3394384.15,1,0, -25605565.03563,1999-03-11T03:19:30.779, 10026
322.25659,-14.25480,      63.47, 376170.36,  3394382.15,1,0, -25605564.93563,1999-03-11T03:19:30.879, 10026
322.25591,-14.25990,      59.45, 376172.17,  3394377.51,1,0, -25605564.83562,1999-03-11T03:19:30.979, 10026
322.25522,-14.26500,      60.15, 376169.31,  3394377.58,1,0, -25605564.73562,1999-03-11T03:19:31.079, 10026
322.25453,-14.27010,      60.62, 376166.63,  3394377.42,1,0, -25605564.63561,1999-03-11T03:19:31.179, 10026
322.25384,-14.27530,      63.69, 376161.36,  3394379.87,1,0, -25605564.53561,1999-03-11T03:19:31.279, 10026
322.25313,-14.28040,      61.52, 376161.35,  3394377.07,1,0, -25605564.43561,1999-03-11T03:19:31.379, 10026
322.25245,-14.28550,      59.24, 376161.47,  3394374.15,1,0, -25605564.33560,1999-03-11T03:19:31.479, 10026
322.25177,-14.29060,      60.43, 376158.10,  3394374.71,1,0, -25605564.23560,1999-03-11T03:19:31.579, 10026
322.25108,-14.29570,      59.72, 376156.61,  3394373.36,1,0, -25605564.13560,1999-03-11T03:19:31.679, 10026
322.25040,-14.30080,      61.33, 376152.82,  3394374.34,1,0, -25605564.03559,1999-03-11T03:19:31.779, 10026
322.24972,-14.30600,      59.94, 376152.03,  3394372.32,1,0, -25605563.93559,1999-03-11T03:19:31.879, 10026
322.24904,-14.31110,      58.14, 376151.64,  3394369.88,1,0, -25605563.83558,1999-03-11T03:19:31.979, 10026
322.24835,-14.31620,      57.37, 376150.22,  3394368.48,1,0, -25605563.73558,1999-03-11T03:19:32.079, 10026
322.24767,-14.32130,      57.45, 376147.97,  3394367.92,1,0, -25605563.63558,1999-03-11T03:19:32.179, 10026
322.24699,-14.32640,      58.29, 376144.94,  3394368.13,1,0, -25605563.53557,1999-03-11T03:19:32.279, 10026
322.24631,-14.33150,      55.03, 376146.03,  3394364.23,1,0, -25605563.43557,1999-03-11T03:19:32.379, 10026
322.24563,-14.33670,      56.92, 376141.94,  3394365.49,1,0, -25605563.33557,1999-03-11T03:19:32.479, 10026
322.24494,-14.34180,      54.37, 376142.31,  3394362.30,1,0, -25605563.23556,1999-03-11T03:19:32.579, 10026
322.24426,-14.34690,      54.84, 376139.66,  3394362.14,1,0, -25605563.13556,1999-03-11T03:19:32.679, 10026
322.24358,-14.35200,      67.99, 376124.34,  3394374.65,1,0, -25605563.03555,1999-03-11T03:19:32.779, 10026
322.24290,-14.35710,      81.89, 376108.24,  3394387.92,1,0, -25605562.93555,1999-03-11T03:19:32.879, 10026
322.24221,-14.36220,      80.39, 376107.55,  3394385.79,1,0, -25605562.83555,1999-03-11T03:19:32.979, 10026
322.24153,-14.36740,      64.45, 376121.33,  3394369.21,1,0, -25605562.73554,1999-03-11T03:19:33.079, 10026
322.24085,-14.37250,      63.76, 376119.84,  3394367.89,1,0, -25605562.63554,1999-03-11T03:19:33.179, 10026
322.24017,-14.37760,      64.14, 376117.28,  3394367.63,1,0, -25605562.53554,1999-03-11T03:19:33.279, 10026
322.23950,-14.38270,      66.56, 376112.66,  3394369.41,1,0, -25605562.43553,1999-03-11T03:19:33.379, 10026
322.23882,-14.38780,      61.46, 376115.59,  3394363.67,1,0, -25605562.33553,1999-03-11T03:19:33.479, 10026
322.23814,-14.39290,      56.29, 376118.59,  3394357.86,1,0, -25605562.23552,1999-03-11T03:19:33.579, 10026
322.23746,-14.39810,      55.88, 376116.84,  3394356.81,1,0, -25605562.13552,1999-03-11T03:19:33.679, 10026
322.23678,-14.40320,      56.25, 376114.28,  3394356.54,1,0, -25605562.03551,1999-03-11T03:19:33.779, 10026
322.23610,-14.40830,      59.39, 376108.96,  3394359.04,1,0, -25605561.93551,1999-03-11T03:19:33.879, 10026
322.23542,-14.41340,      62.83, 376103.34,  3394361.84,1,0, -25605561.83551,1999-03-11T03:19:33.979, 10026
322.23474,-14.41850,      67.72, 376096.28,  3394366.08,1,0, -25605561.73550,1999-03-11T03:19:34.079, 10026
322.23406,-14.42370,      66.78, 376095.07,  3394364.50,1,0, -25605561.63550,1999-03-11T03:19:34.179, 10026
322.23338,-14.42880,      67.98, 376091.68,  3394365.06,1,0, -25605561.53550,1999-03-11T03:19:34.279, 10026
322.23270,-14.43390,      72.13, 376085.35,  3394368.57,1,0, -25605561.43549,1999-03-11T03:19:34.379, 10026
322.23202,-14.43900,      70.29, 376085.00,  3394366.09,1,0, -25605561.33549,1999-03-11T03:19:34.479, 10026
322.23134,-14.44410,      73.89, 376079.23,  3394369.05,1,0, -25605561.23548,1999-03-11T03:19:34.579, 10026
322.23066,-14.44920,      75.32, 376075.65,  3394369.83,1,0, -25605561.13548,1999-03-11T03:19:34.679, 10026
322.22998,-14.45440,      80.63, 376068.16,  3394374.50,1,0, -25605561.03548,1999-03-11T03:19:34.779, 10026
322.22930,-14.45950,      83.37, 376063.26,  3394376.60,1,0, -25605560.93547,1999-03-11T03:19:34.879, 10026
322.22862,-14.46460,      84.56, 376059.88,  3394377.15,1,0, -25605560.83547,1999-03-11T03:19:34.979, 10026
322.22794,-14.46970,      81.61, 376060.66,  3394373.56,1,0, -25605560.73547,1999-03-11T03:19:35.079, 10026
322.22726,-14.47480,      79.78, 376060.32,  3394371.09,1,0, -25605560.63546,1999-03-11T03:19:35.179, 10026
322.22658,-14.47990,      83.37, 376054.53,  3394374.04,1,0, -25605560.53546,1999-03-11T03:19:35.279, 10026
322.22521,-14.49020,      86.84, 376046.72,  3394376.22,1,0, -25605560.33546,1999-03-11T03:19:35.479, 10026
322.22453,-14.49530,      78.68, 376052.73,  3394367.41,1,0, -25605560.23546,1999-03-11T03:19:35.579, 10026
322.22385,-14.50040,      61.53, 376067.69,  3394349.61,1,0, -25605560.13546,1999-03-11T03:19:35.679, 10026
322.22318,-14.50550,      55.92, 376071.16,  3394343.35,1,0, -25605560.03545,1999-03-11T03:19:35.779, 10026
322.22250,-14.51060,      56.11, 376068.79,  3394342.89,1,0, -25605559.93545,1999-03-11T03:19:35.879, 10026
322.22183,-14.51580,      65.08, 376057.65,  3394351.21,1,0, -25605559.83544,1999-03-11T03:19:35.979, 10026
322.22115,-14.52090,      56.67, 376063.90,  3394342.15,1,0, -25605559.73544,1999-03-11T03:19:36.079, 10026
322.22047,-14.52600,      57.87, 376060.53,  3394342.70,1,0, -25605559.63544,1999-03-11T03:19:36.179, 10026
322.21980,-14.53110,      60.86, 376055.37,  3394345.04,1,0, -25605559.53543,1999-03-11T03:19:36.279, 10026
322.21912,-14.53620,      53.76, 376060.30,  3394337.30,1,0, -25605559.43543,1999-03-11T03:19:36.379, 10026
322.21844,-14.54130,      54.59, 376057.32,  3394337.48,1,0, -25605559.33543,1999-03-11T03:19:36.479, 10026
322.21777,-14.54650,      57.03, 376052.70,  3394339.27,1,0, -25605559.23542,1999-03-11T03:19:36.579, 10026
322.21709,-14.55160,      55.20, 376052.37,  3394336.79,1,0, -25605559.13542,1999-03-11T03:19:36.679, 10026
322.21642,-14.55670,      54.60, 376050.80,  3394335.54,1,0, -25605559.03541,1999-03-11T03:19:36.779, 10026
322.21574,-14.56180,      53.52, 376049.72,  3394333.81,1,0, -25605558.93541,1999-03-11T03:19:36.879, 10026
322.21506,-14.56690,      51.36, 376049.73,  3394331.00,1,0, -25605558.83541,1999-03-11T03:19:36.979, 10026
322.21439,-14.57200,      49.91, 376049.00,  3394328.90,1,0, -25605558.73540,1999-03-11T03:19:37.079, 10026
322.21371,-14.57720,      58.64, 376038.10,  3394336.98,1,0, -25605558.63540,1999-03-11T03:19:37.179, 10026
322.21303,-14.58230,      57.31, 376037.26,  3394335.00,1,0, -25605558.53540,1999-03-11T03:19:37.279, 10026
322.21237,-14.58740,      59.44, 376032.99,  3394336.48,1,0, -25605558.43539,1999-03-11T03:19:37.379, 10026
322.21169,-14.59250,      53.71, 376036.54,  3394330.10,1,0, -25605558.33539,1999-03-11T03:19:37.479, 10026
322.21102,-14.59760,      43.93, 376044.17,  3394319.66,1,0, -25605558.23538,1999-03-11T03:19:37.579, 10026
322.21034,-14.60270,      43.25, 376042.69,  3394318.32,1,0, -25605558.13538,1999-03-11T03:19:37.679, 10026
322.20966,-14.60790,      37.78, 376046.00,  3394312.20,1,0, -25605558.03538,1999-03-11T03:19:37.779, 10026
322.20899,-14.61300,      32.71, 376048.91,  3394306.47,1,0, -25605557.93537,1999-03-11T03:19:37.879, 10026
322.20831,-14.61810,      31.87, 376047.59,  3394304.98,1,0, -25605557.83537,1999-03-11T03:19:37.979, 10026
322.20764,-14.62320,      29.06, 376048.26,  3394301.51,1,0, -25605557.73536,1999-03-11T03:19:38.079, 10026
322.20696,-14.62830,      29.12, 376046.03,  3394300.91,1,0, -25605557.63536,1999-03-11T03:19:38.179, 10026
322.20629,-14.63340,      29.61, 376043.39,  3394300.75,1,0, -25605557.53536,1999-03-11T03:19:38.279, 10026
322.20561,-14.63860,      26.67, 376044.17,  3394297.15,1,0, -25605557.43535,1999-03-11T03:19:38.379, 10026
322.20494,-14.64370,      12.52, 376056.16,  3394282.35,1,0, -25605557.33535,1999-03-11T03:19:38.479, 10026
322.20426,-14.64880,       2.84, 376063.68,  3394272.01,1,0, -25605557.23535,1999-03-11T03:19:38.579, 10026
322.20359,-14.65390,      -8.87, 376073.24,  3394259.64,1,0, -25605557.13534,1999-03-11T03:19:38.679, 10026
322.20291,-14.65900,     -21.31, 376083.52,  3394246.55,1,0, -25605557.03534,1999-03-11T03:19:38.779, 10026
322.20224,-14.66410,     -46.26, 376106.32,  3394220.94,1,0, -25605556.93533,1999-03-11T03:19:38.879, 10026
322.20156,-14.66930,     -68.32, 376126.22,  3394198.23,1,0, -25605556.83533,1999-03-11T03:19:38.979, 10026
322.20088,-14.67440,    -106.00, 376161.73,  3394159.89,1,0, -25605556.73533,1999-03-11T03:19:39.079, 10026
322.20021,-14.67950,    -121.00, 376174.58,  3394144.23,1,0, -25605556.63532,1999-03-11T03:19:39.179, 10026
322.19953,-14.68460,    -156.48, 376207.89,  3394108.10,1,0, -25605556.53532,1999-03-11T03:19:39.279, 10026
322.19890,-14.68970,    -223.20, 376272.44,  3394040.73,1,0, -25605556.43532,1999-03-11T03:19:39.379, 10026
322.19821,-14.69480,    -247.78, 376294.87,  3394015.49,1,0, -25605556.33531,1999-03-11T03:19:39.479, 10026
322.19752,-14.69990,    -261.88, 376306.83,  3394000.72,1,0, -25605556.23531,1999-03-11T03:19:39.579, 10026
322.19684,-14.70510,    -432.49, 376475.29,  3393829.45,2,0, -25605556.13530,1999-03-11T03:19:39.679, 10026
322.19615,-14.71020,    -607.50, 376648.15,  3393653.78,1,0, -25605556.03530,1999-03-11T03:19:39.779, 10026
322.19478,-14.72040,    -701.89, 376738.23,  3393558.06,1,0, -25605555.83529,1999-03-11T03:19:39.979, 10026
322.19410,-14.72550,    -730.64, 376764.86,  3393528.65,1,0, -25605555.73529,1999-03-11T03:19:40.079, 10026
322.19341,-14.73060,    -681.79, 376713.85,  3393576.83,1,0, -25605555.63529,1999-03-11T03:19:40.179, 10026
322.19273,-14.73570,    -728.22, 376758.12,  3393529.74,1,0, -25605555.53528,1999-03-11T03:19:40.279, 10026
322.19204,-14.74090,    -811.18, 376838.92,  3393446.12,1,0, -25605555.43528,1999-03-11T03:19:40.379, 10026
322.19135,-14.74600,    -809.61, 376835.21,  3393447.03,1,0, -25605555.33527,1999-03-11T03:19:40.479, 10026
322.19067,-14.75110,    -749.16, 376772.62,  3393506.81,1,0, -25605555.23527,1999-03-11T03:19:40.579, 10026
322.18998,-14.75620,    -770.75, 376792.05,  3393484.56,1,0, -25605555.13527,1999-03-11T03:19:40.679, 10026
322.18930,-14.76130,    -851.94, 376871.09,  3393402.71,1,0, -25605555.03526,1999-03-11T03:19:40.779, 10026
322.18861,-14.76640,    -878.07, 376895.07,  3393375.91,1,0, -25605554.93526,1999-03-11T03:19:40.879, 10026
322.18793,-14.77160,    -891.58, 376906.44,  3393361.74,1,0, -25605554.83526,1999-03-11T03:19:40.979, 10026
322.18724,-14.77670,   -1017.39, 377030.10,  3393235.27,1,0, -25605554.73525,1999-03-11T03:19:41.079, 10026
322.18656,-14.78180,   -1164.52, 377175.09,  3393087.47,2,0, -25605554.63525,1999-03-11T03:19:41.179, 10026
322.18587,-14.78690,   -1189.47, 377197.87,  3393061.86,1,0, -25605554.53524,1999-03-11T03:19:41.279, 10026
322.18516,-14.79200,   -1186.85, 377193.14,  3393063.80,1,0, -25605554.43524,1999-03-11T03:19:41.379, 10026
322.18447,-14.79710,   -1194.65, 377198.79,  3393055.33,1,0, -25605554.33524,1999-03-11T03:19:41.479, 10026
322.18378,-14.80220,   -1191.54, 377193.53,  3393057.77,1,0, -25605554.23523,1999-03-11T03:19:41.579, 10026
322.18240,-14.81250,   -1107.24, 377104.94,  3393140.73,1,0, -25605554.03522,1999-03-11T03:19:41.779, 10026
322.18171,-14.81760,    -998.54, 376994.10,  3393248.76,1,0, -25605553.93522,1999-03-11T03:19:41.879, 10026
322.18102,-14.82270,    -941.98, 376935.40,  3393304.66,1,0, -25605553.83522,1999-03-11T03:19:41.979, 10026
322.18033,-14.82780,    -848.74, 376840.02,  3393397.22,1,0, -25605553.73521,1999-03-11T03:19:42.079, 10026
322.17964,-14.83300,    -722.81, 376711.94,  3393522.48,1,0, -25605553.63521,1999-03-11T03:19:42.179, 10026
322.17895,-14.83810,    -575.33, 376562.32,  3393669.29,2,0, -25605553.53521,1999-03-11T03:19:42.279, 10026
322.17826,-14.84320,    -411.23, 376396.10,  3393832.72,1,0, -25605553.43520,1999-03-11T03:19:42.379, 10026
322.17757,-14.84830,    -322.29, 376305.01,  3393920.99,1,0, -25605553.33520,1999-03-11T03:19:42.479, 10026
322.17688,-14.85340,    -278.32, 376258.89,  3393964.29,1,0, -25605553.23519,1999-03-11T03:19:42.579, 10026
322.17619,-14.85860,    -298.11, 376276.53,  3393943.83,1,0, -25605553.13519,1999-03-11T03:19:42.679, 10026
322.17550,-14.86370,    -286.30, 376262.58,  3393954.97,1,0, -25605553.03519,1999-03-11T03:19:42.779, 10026
322.17480,-14.86880,    -225.13, 376199.29,  3394015.47,1,0, -25605552.93518,1999-03-11T03:19:42.879, 10026
322.17412,-14.87390,    -258.70, 376230.71,  3393981.23,2,0, -25605552.83518,1999-03-11T03:19:42.979, 10026
322.17343,-14.87900,    -283.65, 376253.50,  3393955.62,1,0, -25605552.73518,1999-03-11T03:19:43.079, 10026
322.17274,-14.88410,    -299.46, 376267.17,  3393939.14,1,0, -25605552.63517,1999-03-11T03:19:43.179, 10026
322.17205,-14.88930,    -268.61, 376234.20,  3393969.31,1,0, -25605552.53517,1999-03-11T03:19:43.279, 10026
322.17134,-14.89440,    -201.43, 376164.87,  3394035.82,1,0, -25605552.43516,1999-03-11T03:19:43.379, 10026
322.17065,-14.89950,     -63.74, 376025.04,  3394172.83,1,0, -25605552.33516,1999-03-11T03:19:43.479, 10026
322.16997,-14.90460,     -15.52, 375974.68,  3394220.38,1,0, -25605552.23516,1999-03-11T03:19:43.579, 10026
322.16928,-14.90970,     -22.33, 375979.35,  3394212.89,1,0, -25605552.13515,1999-03-11T03:19:43.679, 10026
322.16860,-14.91490,     -33.80, 375988.71,  3394200.74,1,0, -25605552.03515,1999-03-11T03:19:43.779, 10026
322.16791,-14.92000,     -24.99, 375977.75,  3394208.88,1,0, -25605551.93515,1999-03-11T03:19:43.879, 10026
322.16723,-14.92510,     -15.53, 375966.15,  3394217.66,1,0, -25605551.83514,1999-03-11T03:19:43.979, 10026
322.16654,-14.93020,      -4.57, 375953.06,  3394227.94,1,0, -25605551.73514,1999-03-11T03:19:44.079, 10026
322.16586,-14.93530,       6.32, 375940.05,  3394238.16,1,0, -25605551.63513,1999-03-11T03:19:44.179, 10026
322.16518,-14.94040,      10.99, 375933.24,  3394242.15,1,0, -25605551.53513,1999-03-11T03:19:44.279, 10026
322.16449,-14.94560,      14.22, 375927.88,  3394244.70,1,0, -25605551.43513,1999-03-11T03:19:44.379, 10026
322.16381,-14.95070,      19.50, 375920.46,  3394249.30,1,0, -25605551.33512,1999-03-11T03:19:44.479, 10026
322.16312,-14.95580,      22.65, 375915.18,  3394251.78,1,0, -25605551.23512,1999-03-11T03:19:44.579, 10026
322.16244,-14.96090,      20.53, 375915.18,  3394248.98,1,0, -25605551.13512,1999-03-11T03:19:44.679, 10026
322.16175,-14.96600,      23.53, 375910.04,  3394251.30,1,0, -25605551.03511,1999-03-11T03:19:44.779, 10026
322.16107,-14.97110,      30.07, 375901.37,  3394257.17,1,0, -25605550.93511,1999-03-11T03:19:44.879, 10026
322.16038,-14.97630,      37.30, 375891.99,  3394263.72,1,0, -25605550.83510,1999-03-11T03:19:44.979, 10026
322.15970,-14.98140,      50.08, 375877.09,  3394275.82,1,0, -25605550.73510,1999-03-11T03:19:45.079, 10026
322.15901,-14.98650,      58.55, 375866.48,  3394283.62,1,0, -25605550.63510,1999-03-11T03:19:45.179, 10026
322.15833,-14.99160,      68.73, 375854.15,  3394293.12,1,0, -25605550.53509,1999-03-11T03:19:45.279, 10026
322.15698,-15.00180,      86.96, 375831.69,  3394309.98,1,0, -25605550.33508,1999-03-11T03:19:45.479, 10026
322.15629,-15.00700,      93.77, 375822.74,  3394316.11,1,0, -25605550.23508,1999-03-11T03:19:45.579, 10026
322.15561,-15.01210,     155.50, 375758.90,  3394377.15,1,0, -25605550.13508,1999-03-11T03:19:45.679, 10026
322.15493,-15.01720,     229.34, 375682.92,  3394450.31,1,0, -25605550.03507,1999-03-11T03:19:45.779, 10026
322.15425,-15.02230,     245.57, 375664.56,  3394465.86,1,0, -25605549.93507,1999-03-11T03:19:45.879, 10026
322.15356,-15.02740,     254.03, 375653.99,  3394473.63,1,0, -25605549.83507,1999-03-11T03:19:45.979, 10026
322.15288,-15.03250,     258.27, 375647.62,  3394477.19,1,0, -25605549.73506,1999-03-11T03:19:46.079, 10026
322.15220,-15.03770,     271.45, 375632.30,  3394489.69,1,0, -25605549.63506,1999-03-11T03:19:46.179, 10026
322.15152,-15.04280,     298.28, 375603.35,  3394515.83,1,0, -25605549.53505,1999-03-11T03:19:46.279, 10026
322.15083,-15.04790,     318.54, 375580.98,  3394535.41,1,0, -25605549.43505,1999-03-11T03:19:46.379, 10026
322.15015,-15.05300,     328.07, 375569.31,  3394544.25,1,0, -25605549.33505,1999-03-11T03:19:46.479, 10026
322.14947,-15.05810,     343.89, 375551.36,  3394559.39,1,0, -25605549.23504,1999-03-11T03:19:46.579, 10026
322.14878,-15.06320,     359.75, 375533.37,  3394574.57,1,0, -25605549.13504,1999-03-11T03:19:46.679, 10026
322.14810,-15.06840,     359.24, 375531.76,  3394573.37,1,0, -25605549.03504,1999-03-11T03:19:46.779, 10026
322.14742,-15.07350,     360.45, 375528.44,  3394573.90,1,0, -25605548.93503,1999-03-11T03:19:46.879, 10026
322.14674,-15.07860,     369.81, 375516.94,  3394582.58,1,0, -25605548.83503,1999-03-11T03:19:46.979, 10026
322.14605,-15.08370,     376.01, 375508.62,  3394588.09,1,0, -25605548.73502,1999-03-11T03:19:47.079, 10026
322.14537,-15.08880,     364.50, 375518.00,  3394575.90,1,0, -25605548.63502,1999-03-11T03:19:47.179, 10026
322.14469,-15.09390,     387.47, 375492.91,  3394598.19,1,0, -25605548.53502,1999-03-11T03:19:47.279, 10026
322.14401,-15.09900,     391.73, 375486.54,  3394601.76,1,0, -25605548.43501,1999-03-11T03:19:47.379, 10026
322.14333,-15.10420,     405.38, 375470.75,  3394614.72,1,0, -25605548.33501,1999-03-11T03:19:47.479, 10026
322.14265,-15.10930,     408.91, 375465.10,  3394617.56,1,0, -25605548.23501,1999-03-11T03:19:47.579, 10026
322.14196,-15.11440,     419.84, 375452.06,  3394627.80,1,0, -25605548.13500,1999-03-11T03:19:47.679, 10026
322.14128,-15.11950,     425.67, 375444.10,  3394632.94,1,0, -25605548.03500,1999-03-11T03:19:47.779, 10026
322.14059,-15.12470,     419.01, 375448.66,  3394625.59,1,0, -25605547.93499,1999-03-11T03:19:47.879, 10026
322.13991,-15.12980,     427.50, 375438.03,  3394633.39,1,0, -25605547.83499,1999-03-11T03:19:47.979, 10026
322.13922,-15.13490,     430.04, 375433.39,  3394635.24,1,0, -25605547.73499,1999-03-11T03:19:48.079, 10026
322.13854,-15.14000,     447.97, 375413.33,  3394652.48,1,0, -25605547.63498,1999-03-11T03:19:48.180, 10026
322.13785,-15.14510,     461.47, 375397.71,  3394665.29,1,0, -25605547.53498,1999-03-11T03:19:48.280, 10026
322.13717,-15.15030,     490.52, 375366.54,  3394693.64,1,0, -25605547.43498,1999-03-11T03:19:48.380, 10026
322.13648,-15.15540,     509.77, 375345.18,  3394712.20,1,0, -25605547.33497,1999-03-11T03:19:48.480, 10026
